sample 0,sample 1,sample 2,sample 3,sample 4,sample 5,sample 6,sample 7,sample 8,sample 9,sample 10,sample 11,sample 12,sample 13,sample 14,sample 15,sample 16,sample 17,sample 18,sample 19,sample 20,sample 21,sample 22,sample 23,sample 24,sample 25,sample 26,sample 27,sample 28,sample 29,sample 30,sample 31,sample 32,sample 33,sample 34,sample 35,sample 36,sample 37,sample 38,sample 39
0.083679,-0.003975,-0.005295,0.014221,0.078522,0.021988,-0.036194,0.024719,0.019028,-0.016228,-0.041992,0.005775,0.034767,0.033722,-0.005913,0.011276,0.049217,0.042122,-0.000572,0.066391,0.047211,0.010872,-0.02536,-0.02774,0.051987,-0.078468,-0.006859,-0.035126,0.049271,0.010216,0.015556,0.056511,-0.039032,0.032188,-0.030205,-0.003395,0.057243,0.017136,0.035934,-0.034195
0.058014,0.008789,-0.000687,0.00721,0.084381,0.031128,-0.025101,0.033623,0.017471,-0.033409,-0.055145,0.000488,0.031784,0.024635,0.002228,0.014999,0.067879,0.0429,-0.014458,0.061371,0.030693,0.00267,-0.023552,-0.039284,0.044052,-0.076118,0.006088,-0.048302,0.062523,-0.008163,0.000763,0.039101,-0.027222,0.028564,-0.036179,0.000626,0.056244,0.00087,0.04673,-0.029503
0.032486,0.012627,0.002365,0.000496,0.087593,0.038383,-0.012016,0.040604,0.013794,-0.044739,-0.05909,-0.005074,0.025337,0.011154,0.013939,0.013588,0.076691,0.042816,-0.02932,0.054214,0.017159,-0.006454,-0.015671,-0.048515,0.034393,-0.061646,0.016403,-0.059479,0.069717,-0.019943,-0.01207,0.012161,-0.013466,0.022537,-0.037064,0.003975,0.049957,-0.012413,0.055222,-0.027832
0.004776,0.016266,0.001991,-0.00177,0.084221,0.047127,-0.002182,0.039749,0.009758,-0.049469,-0.052666,-0.007065,0.013916,-0.002289,0.028755,0.012062,0.075935,0.041069,-0.039284,0.04174,0.005074,-0.018692,-0.002068,-0.055595,0.029808,-0.046463,0.024925,-0.066437,0.070007,-0.027176,-0.018639,-0.013184,-0.009872,0.016899,-0.034065,0.000763,0.038734,-0.021759,0.058617,-0.022011
-0.025719,0.022118,0.001091,0.001778,0.073036,0.053055,0.002228,0.035019,0.004799,-0.052597,-0.041153,-0.008804,0.003944,-0.010315,0.036491,0.013725,0.068413,0.037048,-0.042068,0.028496,-0.007309,-0.030441,0.01326,-0.058525,0.025734,-0.031075,0.023766,-0.072487,0.066917,-0.029488,-0.022804,-0.034813,-0.008629,0.011345,-0.025711,-0.009712,0.024742,-0.028168,0.052254,-0.016594
-0.051857,0.026901,0.007225,0.00251,0.058624,0.05394,0.003334,0.029045,0.001945,-0.053726,-0.028549,-0.010056,-0.002525,-0.012932,0.039726,0.012718,0.056908,0.031548,-0.040199,0.018623,-0.01458,-0.032921,0.025948,-0.054199,0.016243,-0.011841,0.018852,-0.073067,0.061852,-0.027603,-0.030022,-0.04792,-0.005302,0.006561,-0.015556,-0.021133,0.012459,-0.029877,0.043823,-0.014854
-0.071877,0.031776,0.016357,-0.003685,0.040779,0.050827,0.000618,0.021545,0.001389,-0.050133,-0.014839,-0.00988,-0.015999,-0.010483,0.036629,0.009384,0.040703,0.021515,-0.034348,0.010597,-0.013077,-0.027367,0.030128,-0.041153,0.006058,0.002968,0.016891,-0.057755,0.050621,-0.02578,-0.028572,-0.053139,-0.002441,0.002579,-0.004501,-0.030037,-0.001144,-0.027946,0.035255,-0.009438
-0.086624,0.033699,0.019341,-0.008873,0.019707,0.041779,-0.001709,0.015457,0.004349,-0.044556,-0.002876,-0.009476,-0.035797,-0.010353,0.029144,0.006767,0.021057,0.007515,-0.030411,0.005081,-0.007591,-0.02182,0.023132,-0.022614,-0.001808,0.016151,0.012871,-0.036606,0.034431,-0.02166,-0.020569,-0.058151,0.00885,0.000771,0.003998,-0.036484,-0.018875,-0.026794,0.024971,-0.002373
-0.088364,0.027657,0.018845,-0.008461,-0.001656,0.030258,-0.000267,0.008484,0.015732,-0.033318,0.003525,-0.002937,-0.049561,-0.012383,0.022957,0.003868,0.002068,-0.007133,-0.027679,0.002846,-0.000923,-0.011757,0.014626,-0.002258,-0.006645,0.030739,0.007607,-0.019775,0.019646,-0.011971,-0.013718,-0.06147,0.023949,-0.000488,0.013649,-0.037338,-0.033234,-0.022972,0.01104,0.002747
-0.077347,0.022484,0.016014,-0.00412,-0.021324,0.023193,-0.001526,-0.003899,0.030655,-0.016968,0.011177,0.009392,-0.060387,-0.011696,0.014656,0.000443,-0.014305,-0.020378,-0.018059,0.002098,0.008148,0.001289,0.007675,0.021927,-0.004372,0.039368,0.000252,0.001648,0.001785,-0.003677,-1.53E-05,-0.064598,0.032959,0.00074,0.02504,-0.032806,-0.04454,-0.013168,-0.002098,0.006035
-0.064842,0.024605,0.009209,0.005814,-0.040344,0.018906,-0.002663,-0.012062,0.039711,-0.002625,0.020073,0.018234,-0.061783,-0.00988,0.006683,0.001343,-0.023697,-0.028198,-0.007248,0.000671,0.015724,0.00779,-0.002846,0.044136,0.00161,0.041267,-0.012314,0.024712,-0.016823,0.00145,0.011887,-0.068588,0.042732,0.007095,0.036552,-0.025246,-0.056778,0.000587,-0.014038,0.010414
-0.053749,0.028732,0.004303,0.013596,-0.05587,0.013695,0.002296,-0.015907,0.042068,0.010864,0.024483,0.021477,-0.048653,-0.005486,-0.001953,0.008179,-0.024132,-0.032867,-0.001312,0.004616,0.019051,0.013123,-0.011871,0.061211,0.002762,0.03997,-0.024544,0.042267,-0.031036,0.00631,0.020248,-0.066307,0.051437,0.011307,0.051529,-0.015259,-0.064705,0.011993,-0.026917,0.015114
-0.039223,0.029152,0.006096,0.012489,-0.063995,0.006058,0.009422,-0.018394,0.038635,0.021347,0.023033,0.022835,-0.03437,0.003166,-0.014717,0.011391,-0.0196,-0.037193,0.000679,0.013062,0.019669,0.017342,-0.017838,0.077461,0.000626,0.035133,-0.027679,0.056541,-0.045624,0.008026,0.026169,-0.053062,0.056618,0.010582,0.057053,-0.000175,-0.060989,0.016617,-0.034546,0.018173
-0.020775,0.022102,0.003792,0.007454,-0.06852,2.29E-05,0.012291,-0.014862,0.029701,0.024208,0.01667,0.021309,-0.015694,0.007523,-0.027138,0.013535,-0.013725,-0.0354,0.000366,0.018578,0.01683,0.015236,-0.023872,0.087883,0.000488,0.027527,-0.024727,0.062355,-0.057358,0.006775,0.02536,-0.029968,0.061394,0.007469,0.050621,0.021034,-0.049622,0.010956,-0.04071,0.021324
0.003319,0.010559,-0.002335,0.001945,-0.06636,-0.004639,0.013466,-0.009567,0.019882,0.026176,0.009613,0.017609,0.006958,0.004753,-0.033089,0.019127,-0.012688,-0.030319,0.00071,0.02375,0.009087,0.010239,-0.027039,0.085937,-0.001366,0.019058,-0.020676,0.057144,-0.062401,0.004601,0.017494,-0.005661,0.061615,0.001312,0.045425,0.042458,-0.035408,0.00174,-0.043648,0.023628
0.03347,0.001556,-0.006111,-0.000969,-0.05484,-0.012695,0.015526,-0.006798,0.013344,0.030823,0.00145,0.013535,0.028755,0.005196,-0.035667,0.023376,-0.01619,-0.023041,0.0037,0.028625,-0.000854,0.006989,-0.02327,0.075119,-0.005554,0.010551,-0.01342,0.045753,-0.06237,0.000298,0.002266,0.016487,0.054977,-0.008286,0.038589,0.063759,-0.01741,-0.002739,-0.040314,0.026115
0.057159,0.00071,-0.011009,-0.002205,-0.041206,-0.016937,0.015648,-0.005661,0.008667,0.033112,-0.003357,0.007347,0.053085,0.011024,-0.037659,0.025169,-0.015381,-0.011597,0.010597,0.028824,-0.015259,0.003548,-0.013908,0.057655,-0.010246,0.001579,-0.005943,0.032875,-0.056808,-0.013336,-0.015327,0.039536,0.044357,-0.018044,0.024399,0.079056,-0.002441,-0.011055,-0.035507,0.028297
0.06855,0.003265,-0.009056,-0.00341,-0.024879,-0.016182,0.016037,0.000259,0.002174,0.035599,-0.003059,-0.002022,0.074799,0.018021,-0.034584,0.01944,-0.011246,-0.001328,0.019241,0.025551,-0.031113,-0.001846,-0.004051,0.035233,-0.017143,-0.006401,-0.001007,0.019341,-0.044579,-0.031822,-0.039169,0.058685,0.033112,-0.027939,0.013062,0.082832,0.011856,-0.0214,-0.030815,0.028458
0.074455,0.000755,-0.000664,-0.011856,-0.004974,-0.020172,0.015274,0.008926,-0.006607,0.042908,-0.00045,-0.012917,0.083817,0.025177,-0.02977,0.006355,-0.009117,0.004692,0.023903,0.017044,-0.039566,-0.006172,0.003532,0.014107,-0.024994,-0.009987,0.007736,0.005501,-0.026314,-0.042633,-0.061913,0.071861,0.019341,-0.038979,0.003601,0.080055,0.03141,-0.025932,-0.024025,0.025764
0.077431,-0.004822,0.004189,-0.027481,0.009995,-0.025993,0.010986,0.012505,-0.015877,0.050034,0.006546,-0.017509,0.08123,0.025436,-0.02565,-0.007614,-0.007004,0.010765,0.027016,0.004578,-0.039429,-0.013687,0.005646,-0.005005,-0.032089,-0.011665,0.018295,-0.005028,-0.006332,-0.048172,-0.071701,0.079758,0.005745,-0.045929,-0.010895,0.067909,0.049744,-0.028557,-0.016701,0.020729
0.076447,-0.012093,0.007462,-0.038864,0.019371,-0.030579,0.004578,0.015663,-0.025528,0.051704,0.015556,-0.013084,0.068863,0.01413,-0.017944,-0.017998,-0.006065,0.015251,0.031937,-0.00769,-0.034142,-0.023109,0.004646,-0.025749,-0.03669,-0.008598,0.020302,-0.015144,0.012871,-0.044762,-0.071007,0.078178,-0.005394,-0.050179,-0.023239,0.050423,0.06012,-0.03196,-0.013603,0.015221
0.073578,-0.019257,0.010033,-0.047173,0.028656,-0.039154,-0.005104,0.019264,-0.037437,0.048744,0.024696,-0.006332,0.051544,0.002586,-0.008766,-0.027687,-0.006378,0.014023,0.036438,-0.022972,-0.027435,-0.024597,0.00547,-0.046257,-0.036842,0.000252,0.014641,-0.025749,0.031136,-0.032104,-0.059509,0.070786,-0.017159,-0.052597,-0.029152,0.03196,0.064911,-0.026558,-0.010269,0.007248
0.062531,-0.017288,0.006546,-0.049538,0.03688,-0.041763,-0.018417,0.018478,-0.049347,0.042725,0.031219,0.0019,0.035316,-0.003067,-0.002052,-0.034065,-0.001137,0.013298,0.042191,-0.040581,-0.019859,-0.020638,0.003777,-0.057434,-0.031631,0.009003,0.00779,-0.02877,0.044716,-0.020218,-0.037598,0.064621,-0.028458,-0.046181,-0.033653,0.007774,0.061775,-0.015259,-0.008522,-0.000381
0.03817,-0.007782,0.001053,-0.046608,0.038033,-0.036247,-0.029884,0.0159,-0.061821,0.03344,0.032097,0.008026,0.014557,-0.008629,0.001961,-0.03167,0.009178,0.006096,0.04348,-0.056549,-0.01371,-0.012413,-0.001175,-0.05896,-0.02549,0.015106,0.005989,-0.021103,0.050751,-0.011597,-0.012154,0.052055,-0.036537,-0.033516,-0.038124,-0.016884,0.045761,-0.011581,-0.007683,-0.009865
0.010612,-0.001976,0.000671,-0.044456,0.034363,-0.03067,-0.034065,0.014099,-0.072815,0.021156,0.026367,0.01181,-0.008179,-0.014206,0.004173,-0.034019,0.020805,-0.012444,0.03405,-0.065697,-0.004486,0.001846,-0.005577,-0.053467,-0.017776,0.019073,0.008743,-0.006981,0.050133,-0.002007,0.012421,0.029846,-0.040016,-0.018974,-0.038071,-0.038757,0.024712,-0.008011,-0.002373,-0.02179
-0.013847,0.002777,-0.000526,-0.043434,0.02977,-0.0215,-0.033325,0.008888,-0.074203,0.009918,0.015678,0.017281,-0.030266,-0.019569,0.006241,-0.034935,0.033531,-0.027687,0.023811,-0.067619,0.009033,0.016594,-0.011703,-0.040886,-0.005638,0.022957,0.007645,0.011055,0.04438,0.012611,0.038376,0.007118,-0.042114,-0.001434,-0.035378,-0.059883,0.003876,-0.001724,0.004311,-0.030319
-0.034111,0.005432,-0.008736,-0.041069,0.021301,-0.006248,-0.030998,0.001251,-0.070557,-0.001999,0.004028,0.020981,-0.050842,-0.028214,0.010323,-0.022301,0.042664,-0.033333,0.017769,-0.064354,0.019035,0.030548,-0.018288,-0.030716,0.005745,0.020668,0.002998,0.027008,0.032188,0.03022,0.061264,-0.015839,-0.041138,0.016075,-0.030396,-0.074928,-0.016335,0.000641,0.0112,-0.03463
-0.047714,0.000992,-0.018082,-0.033218,0.01223,0.00882,-0.024376,-0.006416,-0.064552,-0.017128,-0.007797,0.02243,-0.064667,-0.031525,0.013031,-0.008469,0.042091,-0.033737,0.012276,-0.053833,0.024216,0.042892,-0.021027,-0.023941,0.017738,0.010979,0.001312,0.035934,0.015648,0.05043,0.074135,-0.036972,-0.032501,0.030952,-0.019676,-0.081535,-0.037209,0.003159,0.020355,-0.033699
-0.057869,-0.000252,-0.024231,-0.019928,0.005669,0.022408,-0.014641,-0.018158,-0.053856,-0.033058,-0.018028,0.018822,-0.067871,-0.02401,0.011383,0.00341,0.03643,-0.029625,0.00872,-0.037766,0.025543,0.051369,-0.017471,-0.013649,0.031006,-0.000351,0.003227,0.043633,-0.000359,0.065575,0.075172,-0.052399,-0.021736,0.042793,-0.007202,-0.081459,-0.054916,0.010483,0.032967,-0.030083
-0.068596,0.003349,-0.027771,0.004135,-0.000984,0.03614,-0.008591,-0.02771,-0.035637,-0.051346,-0.028755,0.00827,-0.062698,-0.01606,0.012894,0.017525,0.029137,-0.023033,0.004456,-0.01989,0.025162,0.053947,-0.007858,-0.002769,0.042877,-0.012512,0.010803,0.049667,-0.018257,0.06926,0.06459,-0.062981,-0.012474,0.051842,0.002632,-0.075127,-0.065353,0.01519,0.03997,-0.021347
-0.072418,0.004921,-0.026604,0.031769,-0.007309,0.040657,-0.002777,-0.029579,-0.015724,-0.069817,-0.039604,-0.007561,-0.054291,-0.012459,0.01931,0.031174,0.015297,-0.018806,-0.004379,-0.001877,0.022934,0.052155,0.00222,0.00396,0.049026,-0.020966,0.022476,0.051224,-0.034035,0.062523,0.046883,-0.067291,-0.00489,0.054871,0.014145,-0.059608,-0.067078,0.016052,0.041649,-0.011314
-0.067879,0.003067,-0.023445,0.051064,-0.008705,0.040428,0.009033,-0.027664,0.00116,-0.082214,-0.043404,-0.027016,-0.044106,-0.010017,0.024826,0.041763,-0.002884,-0.012268,-0.011261,0.019989,0.018005,0.049423,0.00985,0.007004,0.045929,-0.025803,0.030357,0.049988,-0.042786,0.050674,0.025642,-0.069138,-0.003387,0.051895,0.023849,-0.033569,-0.059036,0.018166,0.042793,-0.001595
-0.058937,-0.000679,-0.021172,0.063332,-0.005043,0.038948,0.023666,-0.023026,0.023277,-0.08503,-0.04071,-0.043411,-0.032806,-0.009331,0.031387,0.048607,-0.022934,0.001022,-0.013062,0.041641,0.011597,0.043465,0.015358,0.006157,0.039948,-0.028709,0.035141,0.042702,-0.048561,0.039612,0.003853,-0.069092,-0.003387,0.046822,0.026642,-0.00457,-0.045395,0.014656,0.038849,0.012451
-0.041611,-0.008408,-0.017464,0.070389,0.00338,0.034485,0.03875,-0.017914,0.038841,-0.078133,-0.033455,-0.052895,-0.014641,-0.009087,0.038895,0.050934,-0.04213,0.015396,-0.015511,0.056976,0.001122,0.032997,0.020828,0.001602,0.034241,-0.026428,0.036499,0.026566,-0.048325,0.028465,-0.015724,-0.06665,0.000175,0.035461,0.03109,0.027428,-0.022766,0.009659,0.032761,0.020454
-0.020042,-0.01889,-0.014725,0.073685,0.014503,0.030266,0.051247,-0.015488,0.044334,-0.063751,-0.023003,-0.053612,0.007217,-0.000999,0.038452,0.047775,-0.055328,0.024971,-0.018623,0.067093,-0.012169,0.020195,0.027969,0.000839,0.026497,-0.021248,0.033974,0.005028,-0.039818,0.017937,-0.034103,-0.062401,0.002792,0.024124,0.035515,0.057411,0.006073,0.012306,0.027405,0.023651
-2.29E-05,-0.024574,-0.011047,0.072578,0.022591,0.024513,0.051964,-0.013199,0.048691,-0.047905,-0.008842,-0.049202,0.025185,0.007233,0.033012,0.038467,-0.063049,0.030014,-0.018661,0.068977,-0.015808,0.00489,0.031837,0.00164,0.017319,-0.014748,0.031273,-0.013153,-0.028137,0.003845,-0.047203,-0.051315,0.002251,0.015747,0.033516,0.077225,0.032242,0.015213,0.022743,0.027435
0.015381,-0.02713,0.000977,0.06707,0.028221,0.016975,0.044601,-0.00618,0.050117,-0.033829,0.008125,-0.045135,0.040062,0.009705,0.028526,0.026039,-0.06871,0.031425,-0.017136,0.065224,-0.015167,-0.01368,0.030334,-0.00016,0.00634,-0.005516,0.023842,-0.026375,-0.013535,-0.011253,-0.05307,-0.035362,0.00206,0.003479,0.026588,0.090393,0.054611,0.015633,0.013664,0.025002
0.028397,-0.027794,0.016075,0.056793,0.032593,0.002098,0.0383,0.00061,0.049706,-0.019875,0.023697,-0.035004,0.044876,0.01281,0.021233,0.011269,-0.07132,0.031639,-0.015755,0.060295,-0.019203,-0.029747,0.028618,0.001053,-0.00882,0.008789,0.009941,-0.037788,0.00547,-0.021736,-0.054443,-0.016945,0.002945,-0.004707,0.015671,0.096809,0.073135,0.022156,0.00103,0.016479
0.039337,-0.025871,0.028053,0.041847,0.033356,-0.012657,0.02977,0.00425,0.051079,-0.003021,0.041595,-0.016548,0.039146,0.013,0.011192,-0.004326,-0.064651,0.03447,-0.013588,0.049141,-0.014297,-0.041687,0.023315,0.001244,-0.02066,0.02388,-0.00296,-0.044876,0.023186,-0.029106,-0.046059,0.002258,0.002373,-0.006798,0.002632,0.095238,0.082199,0.032555,-0.010994,0.007492
0.037857,-0.02314,0.036179,0.025513,0.027664,-0.021614,0.019814,0.008827,0.053665,0.016678,0.054344,0.001892,0.034462,0.011818,-0.000771,-0.01844,-0.051384,0.03624,-0.010994,0.030846,-0.006767,-0.050835,0.010872,-0.000298,-0.023216,0.0355,-0.01371,-0.053024,0.036156,-0.03334,-0.030663,0.0186,0.007553,-0.009048,-0.008209,0.082779,0.077454,0.03849,-0.026245,-0.003174
0.028648,-0.017105,0.039909,0.011154,0.020309,-0.029907,0.014153,0.008369,0.050629,0.035103,0.059006,0.013657,0.031151,0.010368,-0.012573,-0.034248,-0.032776,0.033051,-0.012985,0.012497,-0.001961,-0.05526,-0.001419,0.002907,-0.020737,0.047783,-0.026009,-0.062454,0.048096,-0.035004,-0.012711,0.027054,0.019142,-0.007301,-0.018158,0.062164,0.061592,0.042953,-0.040947,-0.019218
0.018784,-0.005981,0.041145,-0.002846,0.011673,-0.033691,0.009796,0.005188,0.045799,0.053062,0.058197,0.02317,0.023926,0.006279,-0.0214,-0.045876,-0.00753,0.028687,-0.021873,-0.002892,0.009972,-0.057823,-0.011971,0.011246,-0.013626,0.05603,-0.035385,-0.061584,0.056175,-0.036774,0.010689,0.03035,0.024178,-0.002914,-0.028793,0.035912,0.038719,0.046158,-0.048248,-0.032326
0.003082,0.008575,0.038239,-0.016747,-0.004959,-0.032784,0.001289,0.006927,0.037064,0.064346,0.043831,0.032448,0.01474,0.002525,-0.026062,-0.048737,0.018005,0.023796,-0.03093,-0.014771,0.019363,-0.061394,-0.024406,0.020103,-0.004875,0.052429,-0.038277,-0.053627,0.05426,-0.039101,0.033218,0.038834,0.022209,-0.001724,-0.035637,0.006577,0.013405,0.041481,-0.047447,-0.036446
-0.013603,0.020416,0.03611,-0.027428,-0.024948,-0.030518,-0.008186,0.010193,0.02066,0.068794,0.022507,0.037476,0.005173,0.000465,-0.029106,-0.051231,0.037392,0.016716,-0.034485,-0.020622,0.020218,-0.059837,-0.033394,0.027817,0.000824,0.036842,-0.037079,-0.045502,0.045929,-0.035446,0.049446,0.050026,0.022133,-0.00074,-0.040405,-0.016022,-0.014114,0.031044,-0.04493,-0.038689
-0.020203,0.030113,0.029953,-0.036896,-0.040863,-0.026794,-0.016663,0.011253,0.008072,0.076317,0.000549,0.040169,-0.004242,-3.05E-05,-0.031044,-0.050873,0.049049,0.013069,-0.031998,-0.02227,0.020676,-0.050972,-0.033623,0.034752,0.005783,0.012596,-0.030975,-0.034286,0.031555,-0.027687,0.061966,0.061043,0.022644,-0.000443,-0.044006,-0.034668,-0.040215,0.015923,-0.039902,-0.036888
-0.020691,0.041862,0.012489,-0.042526,-0.051483,-0.017403,-0.023804,0.011513,-0.000191,0.08313,-0.021584,0.041847,-0.010399,0.000969,-0.029366,-0.039574,0.059792,0.00901,-0.025612,-0.024849,0.020378,-0.043831,-0.032562,0.037392,0.014099,-0.018166,-0.020706,-0.020729,0.013214,-0.021729,0.065552,0.067459,0.022995,-0.001122,-0.045395,-0.052933,-0.063065,-0.003357,-0.029366,-0.025894
-0.020912,0.046402,-0.003242,-0.040405,-0.058945,-0.005653,-0.023834,0.01693,-0.008713,0.08416,-0.038765,0.03997,-0.013145,0.001808,-0.025673,-0.027222,0.069923,-0.00032,-0.017822,-0.02774,0.012527,-0.0326,-0.029381,0.035896,0.020454,-0.046783,-0.011223,-0.009956,0.000465,-0.016121,0.055092,0.062302,0.024429,-0.001556,-0.041039,-0.065269,-0.080612,-0.019806,-0.014786,-0.009323
-0.015038,0.042259,-0.017937,-0.032188,-0.062065,0.003914,-0.017883,0.022697,-0.011559,0.079315,-0.049416,0.031548,-0.016487,0.003418,-0.020508,-0.013275,0.075989,-0.008263,-0.010994,-0.029266,-0.000526,-0.010269,-0.020508,0.031487,0.017815,-0.064377,-0.00396,0.004158,-0.008255,-0.013252,0.040207,0.050499,0.018318,-0.004272,-0.028725,-0.071037,-0.087318,-0.032631,0.00576,0.012932
-0.00779,0.037361,-0.032135,-0.021484,-0.061493,0.016525,-0.01078,0.026321,-0.0093,0.069122,-0.057266,0.021835,-0.022812,0.004662,-0.012733,0.009789,0.073814,-0.013496,-0.00042,-0.030182,-0.012505,0.012711,-0.015724,0.023224,0.009163,-0.072426,0.003181,0.023697,-0.016037,-0.013695,0.025604,0.040642,0.00531,-0.008965,-0.016159,-0.0709,-0.083,-0.045097,0.021088,0.035927
-0.001663,0.030632,-0.036636,-0.011421,-0.056259,0.02903,-0.001839,0.032753,-0.010033,0.055428,-0.060646,0.012543,-0.026199,0.002419,-0.004326,0.030983,0.061264,-0.017944,0.013359,-0.029221,-0.020401,0.03093,-0.015106,0.01226,-0.003052,-0.068642,0.005997,0.035927,-0.022385,-0.008766,0.010307,0.03157,-0.004189,-0.015503,-0.001091,-0.061935,-0.068901,-0.051056,0.029022,0.050255
0.007759,0.017174,-0.03582,-0.003044,-0.042099,0.034874,0.004921,0.03878,-0.008522,0.042641,-0.057121,0.004486,-0.021194,0.003471,-0.000626,0.046349,0.045044,-0.020378,0.025505,-0.024712,-0.023376,0.046936,-0.012024,0.003738,-0.014954,-0.055237,0.002213,0.042656,-0.026917,0.002258,-3.05E-05,0.021927,-0.012131,-0.022636,0.01973,-0.049591,-0.049805,-0.045761,0.036011,0.055855
0.01667,0.001114,-0.035583,0.001648,-0.027847,0.039719,0.006241,0.040108,-0.0056,0.030838,-0.047234,0.001602,-0.009644,0.009796,0.001549,0.060455,0.0271,-0.017418,0.041672,-0.022675,-0.021599,0.055244,-0.006996,-0.004005,-0.021652,-0.038155,-0.002068,0.048561,-0.030624,0.012154,-0.005951,0.014854,-0.019806,-0.029961,0.038254,-0.042114,-0.026825,-0.036049,0.032066,0.056938
0.023689,-0.0131,-0.033188,0.002121,-0.016373,0.044006,0.006706,0.039696,-0.008827,0.011505,-0.03289,0.001236,0.003677,0.017838,0.003242,0.071793,0.010902,-0.015282,0.051788,-0.025749,-0.017937,0.052238,0.000412,-0.012161,-0.024483,-0.015434,-0.006592,0.050217,-0.029533,0.024063,-0.014557,0.005508,-0.023735,-0.038818,0.053268,-0.033783,-0.002808,-0.021935,0.018005,0.051422
0.027603,-0.030022,-0.024963,0.001122,-0.000359,0.041969,0.007294,0.035667,-0.010056,-0.01432,-0.019814,0.003067,0.012726,0.02346,0.003853,0.074951,-0.002876,-0.01638,0.049591,-0.023491,-0.015541,0.044716,0.012321,-0.014549,-0.027222,0.014786,-0.009354,0.051186,-0.019165,0.035759,-0.022194,-0.006386,-0.030106,-0.041878,0.06501,-0.018478,0.021935,-0.005135,0.00618,0.039566
0.029678,-0.041786,-0.013237,-0.000961,0.018806,0.036743,0.001778,0.021385,-0.007164,-0.041687,-0.000496,0.007172,0.01947,0.024338,0.005188,0.070198,-0.016632,-0.014259,0.047157,-0.017593,-0.009705,0.031647,0.02243,-0.015488,-0.031265,0.045509,-0.008446,0.051498,-0.007347,0.037941,-0.024834,-0.013313,-0.038277,-0.036819,0.068481,-0.002838,0.046722,0.006592,-0.004692,0.027077
0.029205,-0.044037,0.00251,-0.004074,0.034927,0.028908,-0.011879,0.008438,-0.0112,-0.068542,0.022057,0.010246,0.02227,0.026009,0.003403,0.059502,-0.028534,-0.011414,0.046303,-0.011925,-0.000267,0.016479,0.027969,-0.017136,-0.035614,0.070312,-0.006981,0.045708,0.004738,0.037025,-0.030167,-0.016403,-0.039726,-0.028908,0.068237,0.008934,0.06881,0.012558,-0.022446,0.009033
0.02597,-0.045174,0.020996,-0.006714,0.047783,0.017921,-0.021149,-0.002991,-0.01844,-0.086899,0.038147,0.01075,0.019623,0.024818,-0.000679,0.042641,-0.036858,-0.008202,0.039993,-0.000465,0.008705,0.003181,0.033394,-0.014847,-0.038818,0.087349,-0.005348,0.034569,0.017845,0.039909,-0.034546,-0.02169,-0.035172,-0.01902,0.066528,0.015907,0.085625,0.014206,-0.037827,-0.014923
0.020935,-0.043999,0.0327,-0.01149,0.060699,0.006981,-0.024612,-0.020805,-0.018616,-0.09391,0.053978,0.012527,0.020691,0.016991,-0.003731,0.022514,-0.040695,-0.003136,0.030403,0.013847,0.018723,-0.012131,0.037056,-0.01181,-0.037064,0.092476,-0.004601,0.022209,0.028427,0.040161,-0.034889,-0.02494,-0.027199,-0.009178,0.054428,0.012413,0.090637,0.014122,-0.040825,-0.033195
0.010742,-0.035233,0.035667,-0.017082,0.066895,-0.004105,-0.030792,-0.035858,-0.019661,-0.095062,0.065331,0.014038,0.019745,0.007072,-0.001701,0.001541,-0.039589,0.003471,0.023064,0.023293,0.030113,-0.023445,0.041534,-0.012207,-0.031898,0.088188,-0.002274,0.00766,0.035645,0.0354,-0.03511,-0.025581,-0.015831,0.00087,0.036392,0.002167,0.087357,0.01297,-0.040733,-0.043297
